date,kod,name,price,city,first_name
2021-12-08,69834,Курс 9,34841,Омск,Коченев
2021-09-03,14033,Курс 4,32267,Томск,Конюхов
2021-04-14,59629,Курс 1,41440,Красноярск,Конюхов
2021-07-21,59629,Курс 1,41440,Новосибирск,Сидорова
2022-05-03,59511,Курс 3,32467,Новосибирск,Коченев
2021-03-04,59629,Курс 1,41440,Новосибирск,Рутов
2022-02-19,14033,Курс 4,32267,Омск,Иванов
2022-01-22,14033,Курс 4,32267,Санкт-Петербург,Сидорова
2021-01-24,84116,Курс 5,30566,Омск,Иванов
2022-02-28,02904,Курс 2,46402,Санкт-Петербург,Петров
2021-01-31,02904,Курс 2,46402,Кемерово,Коченев
2021-08-02,69834,Курс 9,34841,Омск,Рутов
2021-05-16,69834,Курс 9,34841,Томск,Коченев
2021-11-09,54192,Курс 6,43969,Москва,Сидорова
2021-06-25,04801,Курс 7,22018,Красноярск,Иванов
2021-10-23,54192,Курс 6,43969,Омск,Петров
2022-04-02,54192,Курс 6,43969,Красноярск,Петров
2021-08-17,69834,Курс 9,34841,Красноярск,Коченев
2021-05-26,59511,Курс 3,32467,Омск,Коченев
2021-03-05,02904,Курс 2,46402,Санкт-Петербург,Конюхов
2021-09-24,59629,Курс 1,41440,Новосибирск,Рутов
2021-06-04,84116,Курс 5,30566,Москва,Иванов
2021-12-23,54192,Курс 6,43969,Москва,Коченев
2021-12-04,04801,Курс 7,22018,Томск,Рутов
2021-07-17,02904,Курс 2,46402,Новосибирск,Иванов
2021-11-16,69834,Курс 9,34841,Томск,Сидорова
2022-02-20,19925,Курс 0,10237,Красноярск,Рутов
2021-05-22,19925,Курс 0,10237,Москва,Сидорова
2021-10-10,02904,Курс 2,46402,Красноярск,Конюхов
2021-03-26,19925,Курс 0,10237,Новосибирск,Петров
2022-01-09,69834,Курс 9,34841,Красноярск,Конюхов
2021-05-13,59629,Курс 1,41440,Санкт-Петербург,Конюхов
2021-03-28,63071,Курс 8,25760,Москва,Коченев
2022-06-08,02904,Курс 2,46402,Новосибирск,Сидорова
2021-01-30,02904,Курс 2,46402,Омск,Петров
2021-07-02,14033,Курс 4,32267,Москва,Петров
2021-10-09,63071,Курс 8,25760,Кемерово,Иванов
2021-05-23,04801,Курс 7,22018,Москва,Петров
2022-01-17,69834,Курс 9,34841,Кемерово,Рутов
2021-05-04,69834,Курс 9,34841,Санкт-Петербург,Петров
2021-09-11,59511,Курс 3,32467,Казань,Иванов
2021-04-15,04801,Курс 7,22018,Казань,Сидорова
2022-03-13,59511,Курс 3,32467,Томск,Иванов
2022-02-22,19925,Курс 0,10237,Красноярск,Конюхов
2022-06-26,04801,Курс 7,22018,Красноярск,Иванов
2022-06-04,19925,Курс 0,10237,Томск,Конюхов
2021-09-25,69834,Курс 9,34841,Казань,Петров
2022-02-27,69834,Курс 9,34841,Санкт-Петербург,Рутов
2021-06-28,63071,Курс 8,25760,Красноярск,Петров
2022-04-02,84116,Курс 5,30566,Омск,Иванов
2021-06-17,59511,Курс 3,32467,Томск,Петров
2022-05-21,63071,Курс 8,25760,Казань,Сидорова
2021-05-29,54192,Курс 6,43969,Омск,Рутов
2022-06-23,59629,Курс 1,41440,Кемерово,Иванов
2021-07-19,84116,Курс 5,30566,Кемерово,Коченев
2022-06-11,02904,Курс 2,46402,Санкт-Петербург,Сидорова
2021-01-13,59629,Курс 1,41440,Казань,Рутов
2021-09-30,63071,Курс 8,25760,Кемерово,Иванов
2021-07-14,84116,Курс 5,30566,Томск,Рутов
2021-02-24,63071,Курс 8,25760,Томск,Сидорова
2021-08-19,69834,Курс 9,34841,Кемерово,Рутов
2021-01-14,54192,Курс 6,43969,Кемерово,Конюхов
2021-11-16,14033,Курс 4,32267,Омск,Иванов
2021-04-25,59629,Курс 1,41440,Москва,Сидорова
2022-01-07,04801,Курс 7,22018,Казань,Коченев
2021-05-21,02904,Курс 2,46402,Красноярск,Сидорова
2021-06-29,54192,Курс 6,43969,Омск,Коченев
2021-01-15,19925,Курс 0,10237,Томск,Петров
2021-01-27,14033,Курс 4,32267,Красноярск,Иванов
2021-11-05,14033,Курс 4,32267,Казань,Конюхов
2022-05-17,63071,Курс 8,25760,Кемерово,Конюхов
2022-03-10,59629,Курс 1,41440,Санкт-Петербург,Иванов
2022-06-06,19925,Курс 0,10237,Омск,Иванов
2021-05-18,04801,Курс 7,22018,Томск,Иванов
2022-04-04,54192,Курс 6,43969,Москва,Коченев
2022-06-08,02904,Курс 2,46402,Москва,Сидорова
2022-06-08,19925,Курс 0,10237,Санкт-Петербург,Рутов
2022-04-10,84116,Курс 5,30566,Москва,Иванов
2021-05-03,02904,Курс 2,46402,Кемерово,Рутов
2022-04-15,54192,Курс 6,43969,Казань,Сидорова
2021-11-14,84116,Курс 5,30566,Кемерово,Коченев
2021-06-28,19925,Курс 0,10237,Томск,Конюхов
2022-06-15,63071,Курс 8,25760,Омск,Иванов
2021-02-18,84116,Курс 5,30566,Красноярск,Конюхов
2022-04-14,63071,Курс 8,25760,Санкт-Петербург,Иванов
2021-08-14,54192,Курс 6,43969,Томск,Иванов
2021-07-07,69834,Курс 9,34841,Санкт-Петербург,Коченев
2022-06-20,63071,Курс 8,25760,Кемерово,Сидорова
2022-03-25,84116,Курс 5,30566,Казань,Коченев
2021-10-17,63071,Курс 8,25760,Кемерово,Иванов
2022-04-28,02904,Курс 2,46402,Москва,Иванов
2022-05-28,69834,Курс 9,34841,Томск,Петров
2021-05-23,19925,Курс 0,10237,Новосибирск,Конюхов
2022-02-28,63071,Курс 8,25760,Санкт-Петербург,Иванов
2021-06-05,59629,Курс 1,41440,Москва,Коченев
2021-11-14,19925,Курс 0,10237,Казань,Конюхов
2021-03-06,02904,Курс 2,46402,Кемерово,Петров
2021-12-05,04801,Курс 7,22018,Томск,Коченев
2022-04-14,84116,Курс 5,30566,Кемерово,Рутов
2022-05-10,54192,Курс 6,43969,Москва,Петров
2022-04-21,59511,Курс 3,32467,Омск,Сидорова
2021-10-26,54192,Курс 6,43969,Москва,Конюхов
2021-07-12,02904,Курс 2,46402,Москва,Рутов
2022-01-19,84116,Курс 5,30566,Томск,Сидорова
2022-03-13,04801,Курс 7,22018,Казань,Сидорова
2021-03-29,54192,Курс 6,43969,Казань,Иванов
2021-12-16,59629,Курс 1,41440,Томск,Иванов
2021-07-05,59511,Курс 3,32467,Томск,Коченев
2022-02-23,54192,Курс 6,43969,Омск,Иванов
2021-10-29,14033,Курс 4,32267,Москва,Конюхов
2021-01-06,14033,Курс 4,32267,Кемерово,Иванов
2021-01-02,59511,Курс 3,32467,Томск,Рутов
2022-04-22,19925,Курс 0,10237,Москва,Конюхов
2021-12-17,59629,Курс 1,41440,Москва,Конюхов
2021-02-16,59511,Курс 3,32467,Москва,Иванов
2021-04-25,54192,Курс 6,43969,Новосибирск,Коченев
2021-10-27,02904,Курс 2,46402,Красноярск,Сидорова
2021-01-31,19925,Курс 0,10237,Санкт-Петербург,Рутов
2022-03-09,54192,Курс 6,43969,Томск,Иванов
2021-08-09,59629,Курс 1,41440,Томск,Сидорова
2021-02-12,59511,Курс 3,32467,Казань,Рутов
2021-12-12,14033,Курс 4,32267,Омск,Сидорова
2021-09-07,54192,Курс 6,43969,Кемерово,Конюхов
2022-05-25,54192,Курс 6,43969,Санкт-Петербург,Конюхов
2021-12-06,59511,Курс 3,32467,Санкт-Петербург,Сидорова
2021-10-29,59629,Курс 1,41440,Москва,Петров
2021-02-03,02904,Курс 2,46402,Санкт-Петербург,Иванов
2021-11-04,59511,Курс 3,32467,Санкт-Петербург,Рутов
2021-04-17,14033,Курс 4,32267,Москва,Коченев
2021-08-16,19925,Курс 0,10237,Новосибирск,Петров
2021-10-02,69834,Курс 9,34841,Москва,Конюхов
2022-01-17,04801,Курс 7,22018,Красноярск,Иванов
2021-12-15,04801,Курс 7,22018,Томск,Сидорова
2021-03-25,19925,Курс 0,10237,Омск,Петров
2021-04-25,59629,Курс 1,41440,Томск,Иванов
2021-02-28,04801,Курс 7,22018,Омск,Петров
2021-07-27,69834,Курс 9,34841,Омск,Петров
2021-11-10,14033,Курс 4,32267,Москва,Иванов
2022-03-22,59629,Курс 1,41440,Красноярск,Сидорова
2021-07-01,02904,Курс 2,46402,Москва,Коченев
2021-02-11,59511,Курс 3,32467,Новосибирск,Конюхов
2021-10-30,02904,Курс 2,46402,Москва,Конюхов
2021-04-26,14033,Курс 4,32267,Казань,Петров
2022-02-06,54192,Курс 6,43969,Новосибирск,Сидорова
2022-05-10,19925,Курс 0,10237,Омск,Сидорова
2021-11-06,84116,Курс 5,30566,Казань,Конюхов
2022-05-30,59629,Курс 1,41440,Кемерово,Конюхов
2022-01-12,02904,Курс 2,46402,Санкт-Петербург,Коченев
2021-03-27,63071,Курс 8,25760,Новосибирск,Рутов
2021-10-30,14033,Курс 4,32267,Кемерово,Петров
2022-02-06,04801,Курс 7,22018,Новосибирск,Конюхов
2022-04-05,59511,Курс 3,32467,Казань,Сидорова
2021-12-26,54192,Курс 6,43969,Красноярск,Сидорова
2022-02-20,14033,Курс 4,32267,Кемерово,Коченев
2021-05-21,63071,Курс 8,25760,Омск,Иванов
2021-10-30,69834,Курс 9,34841,Омск,Петров
2022-02-03,63071,Курс 8,25760,Новосибирск,Петров
2021-04-25,02904,Курс 2,46402,Москва,Коченев
2022-04-10,04801,Курс 7,22018,Омск,Коченев
2021-10-22,69834,Курс 9,34841,Москва,Коченев
2021-07-11,54192,Курс 6,43969,Москва,Петров
2022-01-07,59629,Курс 1,41440,Казань,Конюхов
2021-07-11,02904,Курс 2,46402,Омск,Петров
2021-02-21,59629,Курс 1,41440,Красноярск,Иванов
2022-05-22,84116,Курс 5,30566,Москва,Петров
2021-03-30,59511,Курс 3,32467,Красноярск,Конюхов
2022-04-14,69834,Курс 9,34841,Томск,Конюхов
2021-08-07,63071,Курс 8,25760,Москва,Сидорова
2021-06-02,04801,Курс 7,22018,Санкт-Петербург,Петров
2021-01-15,14033,Курс 4,32267,Томск,Сидорова
2021-06-04,59511,Курс 3,32467,Санкт-Петербург,Рутов
2021-04-08,69834,Курс 9,34841,Кемерово,Рутов
2021-06-01,63071,Курс 8,25760,Москва,Конюхов
2021-12-08,19925,Курс 0,10237,Новосибирск,Коченев
2021-07-06,04801,Курс 7,22018,Новосибирск,Коченев
2021-02-04,59629,Курс 1,41440,Красноярск,Иванов
2022-06-05,02904,Курс 2,46402,Кемерово,Иванов
2021-06-28,59629,Курс 1,41440,Новосибирск,Петров
2022-05-02,84116,Курс 5,30566,Томск,Петров
2022-03-29,59629,Курс 1,41440,Москва,Рутов
2021-06-05,54192,Курс 6,43969,Томск,Коченев
2022-05-27,59629,Курс 1,41440,Казань,Сидорова
2021-06-20,63071,Курс 8,25760,Томск,Иванов
2021-07-26,19925,Курс 0,10237,Москва,Иванов
2022-03-16,69834,Курс 9,34841,Казань,Конюхов
2021-03-20,59511,Курс 3,32467,Томск,Коченев
2021-07-09,14033,Курс 4,32267,Кемерово,Конюхов
2021-09-30,04801,Курс 7,22018,Санкт-Петербург,Коченев
2021-05-23,02904,Курс 2,46402,Новосибирск,Петров
2021-06-29,63071,Курс 8,25760,Красноярск,Рутов
2021-11-08,04801,Курс 7,22018,Кемерово,Сидорова
2021-03-22,02904,Курс 2,46402,Новосибирск,Иванов
2021-02-07,63071,Курс 8,25760,Санкт-Петербург,Петров
2022-02-04,69834,Курс 9,34841,Красноярск,Иванов
2021-07-03,59629,Курс 1,41440,Кемерово,Сидорова
2021-05-05,63071,Курс 8,25760,Новосибирск,Рутов
2022-06-22,84116,Курс 5,30566,Омск,Коченев
2021-03-01,84116,Курс 5,30566,Новосибирск,Иванов
2021-02-21,84116,Курс 5,30566,Казань,Рутов
2022-05-20,59511,Курс 3,32467,Санкт-Петербург,Иванов
2021-07-11,14033,Курс 4,32267,Омск,Петров
2021-11-03,59629,Курс 1,41440,Кемерово,Коченев
2021-05-07,54192,Курс 6,43969,Томск,Коченев
2022-03-30,04801,Курс 7,22018,Красноярск,Конюхов
2021-12-21,14033,Курс 4,32267,Санкт-Петербург,Иванов
2021-08-06,19925,Курс 0,10237,Санкт-Петербург,Коченев
2021-07-03,19925,Курс 0,10237,Санкт-Петербург,Конюхов
2022-01-11,14033,Курс 4,32267,Москва,Конюхов
2021-03-01,54192,Курс 6,43969,Москва,Сидорова
2021-04-19,19925,Курс 0,10237,Красноярск,Петров
2022-06-26,59511,Курс 3,32467,Омск,Иванов
2021-05-14,59511,Курс 3,32467,Москва,Сидорова
2021-08-26,59511,Курс 3,32467,Кемерово,Коченев
2021-12-08,19925,Курс 0,10237,Красноярск,Рутов
